ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (observed),Independence Day (observed)_lower,Independence Day (observed)_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Juneteenth National Independence Day (observed),Juneteenth National Independence Day (observed)_lower,Juneteenth National Independence Day (observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving Day,Thanksgiving Day_lower,Thanksgiving Day_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-02-03,600.7900153746999,706.545796806017,1026.166582978955,600.7900153746999,600.7900153746999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.6237723260356,257.6237723260356,257.6237723260356,0.0,0.0,0.0,91.73474403577548,91.73474403577548,91.73474403577548,-181.7052463441246,-181.7052463441246,-181.7052463441246,347.59427463438476,347.59427463438476,347.59427463438476,0.0,0.0,0.0,858.4137877007355
2021-02-04,606.7167061524474,903.1745041208809,1226.7695825730757,606.7167061524474,606.7167061524474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.2091612218244,449.2091612218244,449.2091612218244,0.0,0.0,0.0,111.91020183466307,111.91020183466307,111.91020183466307,-16.87141849448293,-16.87141849448293,-16.87141849448293,354.17037788164424,354.17037788164424,354.17037788164424,0.0,0.0,0.0,1055.9258673742718
2021-02-05,612.6433969301947,1086.7208753877078,1420.5720105551425,612.6433969301947,612.6433969301947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.8400550518083,639.8400550518083,639.8400550518083,0.0,0.0,0.0,128.80294862077469,128.80294862077469,128.80294862077469,151.0990235854797,151.0990235854797,151.0990235854797,359.9380828455539,359.9380828455539,359.9380828455539,0.0,0.0,0.0,1252.483451982003
2021-02-06,618.5700877079422,1167.2854561787656,1494.6645372482292,618.5700877079422,618.5700877079422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.3045238161878,716.3045238161878,716.3045238161878,0.0,0.0,0.0,141.3122153216885,141.3122153216885,141.3122153216885,210.10629700238204,210.10629700238204,210.10629700238204,364.8860114921173,364.8860114921173,364.8860114921173,0.0,0.0,0.0,1334.8746115241302
2021-02-07,624.4967784856897,1074.581043249359,1399.897067633869,624.4967784856897,624.4967784856897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.3863966438172,615.3863966438172,615.3863966438172,0.0,0.0,0.0,146.82764090513086,146.82764090513086,146.82764090513086,99.53715595042148,99.53715595042148,99.53715595042148,369.0215997882649,369.0215997882649,369.0215997882649,0.0,0.0,0.0,1239.883175129507
2021-02-08,630.4234692634371,934.1278429979681,1251.0823064055546,630.4234692634371,630.4234692634371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.920165605701,455.920165605701,455.920165605701,0.0,0.0,0.0,142.85322165511704,142.85322165511704,142.85322165511704,-59.30294445898817,-59.30294445898817,-59.30294445898817,372.36988840957196,372.36988840957196,372.36988840957196,0.0,0.0,0.0,1086.3436348691382
2021-02-09,636.3501600411845,781.4451850676955,1088.8079283854684,636.3501600411845,636.3501600411845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.69890617217885,301.69890617217885,301.69890617217885,0.0,0.0,0.0,129.58991708974506,129.58991708974506,129.58991708974506,-202.86286724129803,-202.86286724129803,-202.86286724129803,374.9718563237318,374.9718563237318,374.9718563237318,0.0,0.0,0.0,938.0490662133634
2021-02-10,642.2768508189321,785.9192370093436,1115.8473291145049,642.2768508189321,642.2768508189321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.9968182614285,305.9968182614285,305.9968182614285,0.0,0.0,0.0,110.81970671167927,110.81970671167927,110.81970671167927,-181.70524634405936,-181.70524634405936,-181.70524634405936,376.8823578938085,376.8823578938085,376.8823578938085,0.0,0.0,0.0,948.2736690803606
2021-02-11,648.2035415966794,939.091424727124,1269.4295525656853,648.2035415966794,648.2035415966794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.84206591467375,452.84206591467375,452.84206591467375,0.0,0.0,0.0,91.54574969458743,91.54574969458743,91.54574969458743,-16.87141849432569,-16.87141849432569,-16.87141849432569,378.167734714412,378.167734714412,378.167734714412,0.0,0.0,0.0,1101.0456075113532
2021-02-12,654.1302323744269,1100.3782847371676,1425.8089424282996,654.1302323744269,654.1302323744269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.8964904754814,603.8964904754814,603.8964904754814,0.0,0.0,0.0,73.894285172217,73.894285172217,73.894285172217,151.09902358560163,151.09902358560163,151.09902358560163,378.9031817176628,378.9031817176628,378.9031817176628,0.0,0.0,0.0,1258.0267228499083
2021-02-13,660.0569231521744,1135.64154854799,1468.0803798695495,660.0569231521744,660.0569231521744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.1943711462596,644.1943711462596,644.1943711462596,0.0,0.0,0.0,54.91812120331951,54.91812120331951,54.91812120331951,210.1062970023638,210.1062970023638,210.1062970023638,379.1699529405762,379.1699529405762,379.1699529405762,0.0,0.0,0.0,1304.251294298434
2021-02-14,665.9836138608106,1007.3444921048421,1330.5386155838357,665.9836138608106,665.9836138608106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.4164679736596,507.4164679736596,507.4164679736596,0.0,0.0,0.0,28.826816441583734,28.826816441583734,28.826816441583734,99.53715595031098,99.53715595031098,99.53715595031098,379.0524955817649,379.0524955817649,379.0524955817649,0.0,0.0,0.0,1173.4000818344703
2021-02-15,671.9103045694466,827.356256151643,1161.323116470479,671.9103045694466,671.9103045694466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.576901084834883,15.576901084834883,15.576901084834883,327.32228597257824,327.32228597257824,327.32228597257824,15.576901084834883,15.576901084834883,15.576901084834883,-7.587272177914353,-7.587272177914353,-7.587272177914353,-59.302944458416555,-59.302944458416555,-59.302944458416555,378.63560152407416,378.63560152407416,378.63560152407416,0.0,0.0,0.0,999.2325905420248
2021-02-16,677.8369952780827,635.7679809100321,963.1959207908739,677.8369952780827,677.8369952780827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.44333685898958,124.44333685898958,124.44333685898958,0.0,0.0,0.0,-50.695459268930236,-50.695459268930236,-50.695459268930236,-202.86286724134166,-202.86286724134166,-202.86286724134166,378.0016633692615,378.0016633692615,378.0016633692615,0.0,0.0,0.0,802.2803321370723
2021-02-17,683.7636859867189,614.703832127816,931.1378611403507,683.7636859867189,683.7636859867189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.68998833894351,104.68998833894351,104.68998833894351,0.0,0.0,0.0,-90.83288262907514,-90.83288262907514,-90.83288262907514,-181.7052463439443,-181.7052463439443,-181.7052463439443,377.22811731196293,377.22811731196293,377.22811731196293,0.0,0.0,0.0,788.4536743256624
2021-02-18,689.6903766953549,773.8334232037909,1096.1835689455595,689.6903766953549,689.6903766953549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.47343420348233,241.47343420348233,241.47343420348233,0.0,0.0,0.0,-118.04029533982084,-118.04029533982084,-118.04029533982084,-16.87141849421755,-16.87141849421755,-16.87141849421755,376.3851480375207,376.3851480375207,376.3851480375207,0.0,0.0,0.0,931.1638108988373
2021-02-19,695.617067403991,937.2086319711782,1252.2811177715882,695.617067403991,695.617067403991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.1638049764894,398.1638049764894,398.1638049764894,0.0,0.0,0.0,-128.4689401088237,-128.4689401088237,-128.4689401088237,151.0990235856849,151.0990235856849,151.0990235856849,375.5337214996282,375.5337214996282,375.5337214996282,0.0,0.0,0.0,1093.7808723804803
2021-02-20,701.5437581126272,1008.0720460167182,1334.5159807452046,701.5437581126272,701.5437581126272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.35659452963506,458.35659452963506,458.35659452963506,0.0,0.0,0.0,-126.47370269098134,-126.47370269098134,-126.47370269098134,210.1062970024718,210.1062970024718,210.1062970024718,374.7240002181446,374.7240002181446,374.7240002181446,0.0,0.0,0.0,1159.9003526422623
2021-02-21,707.4704488212632,890.9043559040848,1215.0552575635102,707.4704488212632,707.4704488212632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.66655429179025,352.66655429179025,352.66655429179025,0.0,0.0,0.0,-120.86478464889326,-120.86478464889326,-120.86478464889326,99.53715595020047,99.53715595020047,99.53715595020047,373.99418299048295,373.99418299048295,373.99418299048295,0.0,0.0,0.0,1060.1370031130534
2021-02-22,713.3971395298993,748.3597415520168,1068.0595608594656,713.3971395298993,713.3971395298993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.63149787840112,195.63149787840112,195.63149787840112,0.0,0.0,0.0,-118.43535469167976,-118.43535469167976,-118.43535469167976,-59.302944458549945,-59.302944458549945,-59.302944458549945,373.36979702863084,373.36979702863084,373.36979702863084,0.0,0.0,0.0,909.0286374083004
2021-02-23,719.3238302385355,612.0481025003005,921.4419801996182,719.3238302385355,719.3238302385355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.20287405609598,50.20287405609598,50.20287405609598,0.0,0.0,0.0,-119.7977146502127,-119.7977146502127,-119.7977146502127,-202.86286724109402,-202.86286724109402,-202.86286724109402,372.86345594740277,372.86345594740277,372.86345594740277,0.0,0.0,0.0,769.5267042946315
2021-02-24,725.2505209471715,632.6951815496384,966.7330336465996,725.2505209471715,725.2505209471715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.48143577829575,70.48143577829575,70.48143577829575,0.0,0.0,0.0,-120.28840006330114,-120.28840006330114,-120.28840006330114,-181.70524634387908,-181.70524634387908,-181.70524634387908,372.47508218547597,372.47508218547597,372.47508218547597,0.0,0.0,0.0,795.7319567254672
2021-02-25,731.1772116558077,812.0524531102953,1128.682285082905,731.1772116558077,731.1772116558077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.8799695308407,240.8799695308407,240.8799695308407,0.0,0.0,0.0,-114.44118976572997,-114.44118976572997,-114.44118976572997,-16.87141849406031,-16.87141849406031,-16.87141849406031,372.19257779063105,372.19257779063105,372.19257779063105,0.0,0.0,0.0,972.0571811866484
2021-02-26,737.1039023644438,1003.0705979852529,1317.9153668567387,737.1039023644438,737.1039023644438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.08533586585395,423.08533586585395,423.08533586585395,0.0,0.0,0.0,-100.00660120820456,-100.00660120820456,-100.00660120820456,151.09902358526102,151.09902358526102,151.09902358526102,371.9929134887975,371.9929134887975,371.9929134887975,0.0,0.0,0.0,1160.1892382302976
2021-02-27,743.0305930730798,1082.420571876603,1404.597253974709,743.0305930730798,743.0305930730798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.3374336974879,503.3374336974879,503.3374336974879,0.0,0.0,0.0,-78.61245630812554,-78.61245630812554,-78.61245630812554,210.1062970024535,210.1062970024535,210.1062970024535,371.84359300315987,371.84359300315987,371.84359300315987,0.0,0.0,0.0,1246.3680267705677
2021-02-28,748.957283781716,1006.358913589542,1327.3789562895176,748.957283781716,748.957283781716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.7748042252622,417.7748042252622,417.7748042252622,0.0,0.0,0.0,-53.46678980785837,-53.46678980785837,-53.46678980785837,99.53715595008818,99.53715595008818,99.53715595008818,371.70443808303247,371.70443808303247,371.70443808303247,0.0,0.0,0.0,1166.7320880069783
2021-03-01,754.8839744903522,873.4644683272682,1200.6142639025645,754.8839744903522,754.8839744903522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.4014747488922,285.4014747488922,285.4014747488922,0.0,0.0,0.0,-26.82521077528835,-26.82521077528835,-26.82521077528835,-59.30294445865971,-59.30294445865971,-59.30294445865971,371.5296299828403,371.5296299828403,371.5296299828403,0.0,0.0,0.0,1040.2854492392444
2021-03-02,760.8106651989882,763.5809028486865,1092.2524521389196,760.8106651989882,760.8106651989882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.9945839744665,168.9945839744665,168.9945839744665,0.0,0.0,0.0,0.5875157310239965,0.5875157310239965,0.5875157310239965,-202.86286724113762,-202.86286724113762,-202.86286724113762,371.2699354845802,371.2699354845802,371.2699354845802,0.0,0.0,0.0,929.8052491734547
2021-03-03,766.7373559076243,820.7853606835371,1145.3862684208464,766.7373559076243,766.7373559076243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.57078764370067,217.57078764370067,217.57078764370067,0.0,0.0,0.0,28.40099378326422,28.40099378326422,28.40099378326422,-181.70524634423558,-181.70524634423558,-181.70524634423558,370.8750402046721,370.8750402046721,370.8750402046721,0.0,0.0,0.0,984.308143551325
2021-03-04,772.6640466162604,1022.5010811543253,1343.42219207612,772.6640466162604,772.6640466162604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.9480241099047,408.9480241099047,408.9480241099047,0.0,0.0,0.0,55.523533586547494,55.523533586547494,55.523533586547494,-16.87141849390307,-16.87141849390307,-16.87141849390307,370.2959090172602,370.2959090172602,370.2959090172602,0.0,0.0,0.0,1181.612070726165
2021-03-05,778.5907373248964,1220.2230764181443,1538.1574434520794,778.5907373248964,778.5907373248964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0201372259082,601.0201372259082,601.0201372259082,0.0,0.0,0.0,80.43402060249551,80.43402060249551,80.43402060249551,151.09902358534433,151.09902358534433,151.09902358534433,369.48709303806834,369.48709303806834,369.48709303806834,0.0,0.0,0.0,1379.6108745508045
2021-03-06,784.5174280335327,1308.9741560964258,1639.9983503803933,784.5174280335327,784.5174280335327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.7368781305413,680.7368781305413,680.7368781305413,0.0,0.0,0.0,102.2216763838471,102.2216763838471,102.2216763838471,210.1062970024148,210.1062970024148,210.1062970024148,368.40890474427965,368.40890474427965,368.40890474427965,0.0,0.0,0.0,1465.254306164074
2021-03-07,790.4441187421688,1214.8550436085418,1544.8947625566125,790.4441187421688,790.4441187421688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.3629361906122,587.3629361906122,587.3629361906122,0.0,0.0,0.0,120.79639286108967,120.79639286108967,120.79639286108967,99.53715594997769,99.53715594997769,99.53715594997769,367.02938737954486,367.02938737954486,367.02938737954486,0.0,0.0,0.0,1377.807054932781
2021-03-08,796.3708094508049,1072.9069216867595,1397.3675332876858,796.3708094508049,796.3708094508049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.7652287138041,441.7652287138041,441.7652287138041,0.0,0.0,0.0,135.7421615143475,135.7421615143475,135.7421615143475,-59.30294445879311,-59.30294445879311,-59.30294445879311,365.3260116582498,365.3260116582498,365.3260116582498,0.0,0.0,0.0,1238.136038164609
2021-03-09,802.2975001594409,946.5456385708324,1289.5775516385413,802.2975001594409,802.2975001594409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.5586601930123,305.5586601930123,305.5586601930123,0.0,0.0,0.0,145.13448571427574,145.13448571427574,145.13448571427574,-202.86286724118116,-202.86286724118116,-202.86286724118116,363.2870417199179,363.2870417199179,363.2870417199179,0.0,0.0,0.0,1107.8561603524531
